t,x,y,z,qx,qy,qz,qw
1403636676763555584,1.559954524,-0.316526473,1.782785416,-0.020118840,0.259387851,0.057895761,0.963826358
1403636676813555456,1.562782288,-0.320695192,1.792361856,-0.018460589,0.253350139,0.061329871,0.965252042
1403636676863555584,1.565572381,-0.325384140,1.799439073,-0.018027863,0.246456206,0.065266430,0.966785729
1403636676913555456,1.567961454,-0.328325212,1.808410287,-0.015847806,0.242380828,0.066244029,0.967787206
1403636676963555584,1.571183443,-0.331764340,1.815756917,-0.015197532,0.238783166,0.067324042,0.968617082
1403636677013555456,1.574349642,-0.334669709,1.823462844,-0.014971527,0.237393916,0.065609664,0.969079614
1403636677063555584,1.576738119,-0.336277783,1.832890272,-0.015305687,0.238526523,0.060425285,0.969133437
1403636677113555456,1.580165386,-0.338154137,1.842405796,-0.016504003,0.239838257,0.054964367,0.969115138
1403636677163555584,1.582385778,-0.335352778,1.853464603,-0.016561758,0.241797715,0.049921833,0.968900084
1403636677213555456,1.585703850,-0.335023969,1.863540649,-0.015483020,0.243338272,0.046018410,0.968725502
1403636677263555584,1.587748647,-0.336017549,1.872131109,-0.013117765,0.243635461,0.042010952,0.968867779
1403636677313555456,1.590152264,-0.336144269,1.882113814,-0.009359023,0.242229372,0.039515652,0.969368815
1403636677363555584,1.592636108,-0.337481469,1.890589595,-0.004223842,0.238977239,0.035330754,0.970373034
1403636677413555456,1.594116926,-0.338403940,1.899600625,0.001779330,0.234912425,0.031665225,0.971498966
1403636677463555584,1.596144438,-0.338740855,1.909498930,0.009260889,0.229337186,0.029254848,0.972863197
1403636677513555456,1.597388506,-0.340983719,1.918161631,0.014330142,0.222301364,0.028117433,0.974467099
1403636677563555584,1.598234177,-0.343880653,1.923945069,0.017341381,0.213609189,0.026647972,0.976401687
1403636677613555456,1.598818421,-0.345611095,1.932877064,0.019540373,0.204402447,0.027697831,0.978299856
1403636677663555584,1.597887635,-0.347074747,1.940141678,0.019260483,0.194821879,0.027944228,0.980251312
1403636677713555456,1.598603249,-0.349903226,1.945604086,0.018913265,0.182807490,0.030048309,0.982507408
1403636677763555584,1.597387433,-0.352388680,1.951052427,0.015679065,0.171495184,0.030577991,0.984585464
1403636677813555456,1.596783042,-0.353807092,1.957372189,0.011149536,0.157962099,0.033753276,0.986805141
1403636677863555584,1.595943928,-0.357002407,1.962348700,0.005621185,0.143382326,0.038157046,0.988915563
1403636677913555456,1.594937086,-0.360575169,1.967358828,-0.001169741,0.129164979,0.039626848,0.990830302
1403636677963555584,1.594557285,-0.363601506,1.971763730,-0.005465233,0.115227453,0.039829109,0.992525280
1403636678013555456,1.595386624,-0.365873784,1.975962400,-0.009627276,0.102332957,0.036438834,0.994035959
1403636678063555584,1.596828461,-0.368411839,1.980153322,-0.010753556,0.090095989,0.032076441,0.995358288
1403636678113555456,1.595939159,-0.370468348,1.984746456,-0.011008817,0.082832605,0.023780793,0.996218860
1403636678163555584,1.597431660,-0.371599317,1.989457488,-0.010470028,0.075680479,0.015405318,0.996958137
1403636678213555456,1.598329544,-0.373018265,1.994554639,-0.011425729,0.070730045,0.006673012,0.997407734
1403636678263555584,1.599628329,-0.375097603,1.998658061,-0.011801342,0.064899899,-0.000655930,0.997821748
1403636678313555456,1.600064754,-0.376104265,2.004154682,-0.011397488,0.058577076,-0.006269401,0.998198152
1403636678363555584,1.602225065,-0.377715141,2.007787704,-0.010770578,0.049381781,-0.008108994,0.998688936
1403636678413555456,1.603199720,-0.380728573,2.011609077,-0.012724782,0.040993296,-0.010664113,0.999021471
1403636678463555584,1.603356600,-0.382957101,2.016097546,-0.013615116,0.033070251,-0.014113231,0.999260604
1403636678513555456,1.604574680,-0.384917051,2.019984007,-0.014417025,0.024217410,-0.016917674,0.999459565
1403636678563555584,1.605569363,-0.388382792,2.022971392,-0.014644258,0.014857054,-0.020033410,0.999581635
1403636678613555456,1.607445359,-0.391397297,2.025934458,-0.014412637,0.003516195,-0.023979759,0.999602318
1403636678663555584,1.608341217,-0.394201040,2.029722214,-0.013881087,-0.006800773,-0.031854652,0.999372959
1403636678713555456,1.608879089,-0.397187769,2.032848358,-0.013327121,-0.016441755,-0.041810326,0.998901367
1403636678763555584,1.610877037,-0.399318367,2.034905434,-0.013026157,-0.027220668,-0.053562023,0.998108447
1403636678813555456,1.612023711,-0.401479840,2.037312031,-0.012874085,-0.037102349,-0.066150427,0.997036517
1403636678863555584,1.612553835,-0.402675331,2.040898800,-0.013003732,-0.045782786,-0.077843927,0.995828867
1403636678913555456,1.613505363,-0.404812992,2.043631792,-0.013319829,-0.054113954,-0.089108601,0.994461656
1403636678963555584,1.612318158,-0.405117601,2.048110962,-0.013377641,-0.062590048,-0.096340917,0.993288457
1403636679013555456,1.612888098,-0.406224608,2.050281048,-0.012370965,-0.073329374,-0.100317493,0.992172420
1403636679063555584,1.611560106,-0.406675756,2.053800106,-0.011258720,-0.084186904,-0.101314120,0.991222084
1403636679113555456,1.610773444,-0.407048941,2.057929754,-0.009717912,-0.096602842,-0.101875879,0.990047872
1403636679163555584,1.608772516,-0.406609416,2.060847282,-0.007485414,-0.109820306,-0.098112971,0.989068925
1403636679213555456,1.605644941,-0.406502098,2.063902378,-0.004576224,-0.123900004,-0.093219817,0.987895727
1403636679263555584,1.603533030,-0.405839145,2.066962719,-0.001917130,-0.138771847,-0.088900588,0.986324191
1403636679313555456,1.601234436,-0.406065524,2.069128036,-0.001037961,-0.153505251,-0.085518591,0.984439731
1403636679363555584,1.599347591,-0.406542033,2.070721388,0.000152204,-0.168067783,-0.085674927,0.982045352
1403636679413555456,1.597428799,-0.406702697,2.072538137,0.000061737,-0.181453869,-0.086378790,0.979598463
1403636679463555584,1.594757318,-0.407242537,2.074934959,-0.000113689,-0.194296256,-0.088755682,0.976919353
1403636679513555456,1.592955112,-0.408434063,2.075355053,-0.001393671,-0.206144005,-0.091698587,0.974214554
1403636679563555584,1.591019869,-0.410089999,2.076343298,-0.002793806,-0.215630785,-0.095249988,0.971814275
1403636679613555456,1.588651299,-0.411371678,2.078187704,-0.004200635,-0.224243373,-0.097319968,0.969652534
1403636679663555584,1.587116957,-0.412977129,2.079078913,-0.006715063,-0.231332779,-0.099497207,0.967750192
1403636679713555456,1.585813999,-0.415511429,2.079331636,-0.008462235,-0.236727118,-0.102703221,0.966095626
1403636679763555584,1.584401369,-0.417807430,2.080106735,-0.008232636,-0.240483105,-0.106387012,0.964770377
1403636679813555456,1.582998514,-0.421120673,2.080092907,-0.005024958,-0.243782505,-0.108235776,0.963758171
1403636679863555584,1.581067324,-0.423974663,2.080170631,-0.000333981,-0.245183080,-0.109799013,0.963238955
1403636679913555456,1.581186771,-0.429073572,2.078498602,0.004785034,-0.246299878,-0.113740794,0.962484539
1403636679963555584,1.579995871,-0.431478918,2.078382969,0.007703496,-0.245944932,-0.117910758,0.962054491
1403636680013555456,1.579657435,-0.435249209,2.077442169,0.010835288,-0.244057983,-0.124652252,0.961654842
1403636680063555584,1.578784466,-0.439943135,2.076051950,0.012898860,-0.241257668,-0.132203221,0.961327553
1403636680113555456,1.577874422,-0.443894237,2.074159622,0.016417513,-0.237969264,-0.140186310,0.960962474
1403636680163555584,1.576267719,-0.447373360,2.072461128,0.017700566,-0.235667020,-0.144068807,0.960932851
1403636680213555456,1.574902534,-0.449726939,2.071042299,0.018128002,-0.235399827,-0.142982632,0.961152613
1403636680263555584,1.573238373,-0.453135192,2.067438602,0.020792766,-0.235000283,-0.142086655,0.961329222
1403636680313555456,1.570914030,-0.455518901,2.064334869,0.022507053,-0.232644975,-0.144837096,0.961453021
1403636680363555584,1.569364786,-0.458102137,2.061096668,0.021007782,-0.229094133,-0.150813699,0.961420715
1403636680413555456,1.566924334,-0.458998859,2.057720184,0.018803047,-0.225729033,-0.155506045,0.961514771
1403636680463555584,1.563874722,-0.460363686,2.052623987,0.016230384,-0.222737446,-0.158793658,0.961721957
1403636680513555456,1.561298847,-0.460137188,2.049113750,0.014573666,-0.220625848,-0.161243469,0.961827576
1403636680563555584,1.557804465,-0.460648835,2.044364691,0.011798880,-0.219550699,-0.159766212,0.962358057
1403636680613555456,1.554009080,-0.459310979,2.039640427,0.011333560,-0.219784439,-0.155570135,0.962997556
1403636680663555584,1.548830032,-0.458227098,2.034892559,0.010462587,-0.218851358,-0.153628483,0.963531494
1403636680713555456,1.544879436,-0.457346499,2.030116081,0.007864532,-0.219557315,-0.149886087,0.963984907
1403636680763555584,1.540110350,-0.455541909,2.025201797,0.003560400,-0.221753567,-0.141154602,0.964825392
1403636680813555456,1.535777688,-0.453938484,2.019804716,-0.000304003,-0.224590525,-0.131934449,0.965480328
1403636680863555584,1.529625535,-0.452910274,2.012592554,-0.005701219,-0.227349207,-0.120866269,0.966266632
1403636680913555456,1.524581909,-0.450419545,2.006656885,-0.012446318,-0.230200246,-0.110249922,0.966797769
1403636680963555584,1.517619967,-0.449570775,2.000199080,-0.022858851,-0.231077462,-0.104747295,0.967010200
1403636681013555456,1.512310266,-0.446378112,1.995456696,-0.031068459,-0.230790675,-0.104240842,0.966904461
1403636681063555584,1.507190704,-0.443001777,1.989929914,-0.039057057,-0.230232239,-0.105158500,0.966648519
1403636681113555456,1.501756668,-0.439702630,1.985356569,-0.044506837,-0.228764802,-0.108138576,0.966432571
1403636681163555584,1.495890141,-0.436016798,1.981189728,-0.043827511,-0.227930799,-0.110334717,0.966412425
1403636681213555456,1.490477324,-0.432487071,1.977608442,-0.036781482,-0.227125213,-0.114733152,0.966383755
1403636681263555584,1.485029817,-0.429942340,1.974096060,-0.027564207,-0.226815462,-0.117614858,0.966416955
1403636681313555456,1.480251789,-0.427004874,1.969798207,-0.020029631,-0.227412984,-0.117926516,0.966424048
1403636681363555584,1.473477840,-0.425844103,1.964332819,-0.013693132,-0.227475137,-0.117246583,0.966602683
1403636681413555456,1.468385458,-0.424438715,1.959824800,-0.009064217,-0.228711590,-0.115507022,0.966574848
1403636681463555584,1.462087035,-0.423989117,1.954852581,-0.006685420,-0.230163619,-0.112679489,0.966583371
1403636681513555456,1.455731869,-0.423173547,1.950240135,-0.005237026,-0.231134683,-0.111231893,0.966528237
1403636681563555584,1.451582670,-0.422000766,1.946511507,-0.004860016,-0.232892752,-0.111039855,0.966130197
1403636681613555456,1.445622683,-0.420603812,1.942105532,-0.004274903,-0.232824132,-0.114112914,0.965791345
1403636681663555584,1.439063787,-0.418463349,1.938248158,-0.003387099,-0.233190015,-0.115359582,0.965558469
1403636681713555456,1.432354093,-0.417689919,1.932426810,-0.003133774,-0.232871279,-0.117312774,0.965400875
1403636681763555584,1.426564932,-0.414747208,1.927639008,-0.001742217,-0.233251542,-0.118225694,0.965201199
1403636681813555456,1.420650244,-0.413374096,1.922800183,-0.001695679,-0.233896166,-0.118462414,0.965016246
1403636681863555584,1.414607525,-0.410804480,1.918874621,-0.000859404,-0.235199124,-0.118324183,0.964717567
1403636681913555456,1.408672929,-0.409176916,1.912654281,-0.000095814,-0.235855728,-0.117836453,0.964617372
1403636681963555584,1.402315855,-0.407959700,1.906346560,-0.000384898,-0.236882508,-0.116892844,0.964480519
1403636682013555456,1.395403385,-0.406453669,1.901562214,-0.000569922,-0.238072217,-0.116059594,0.964288056
1403636682063555584,1.389792681,-0.404717267,1.895912886,-0.000849333,-0.239260361,-0.114258766,0.964208841
1403636682113555456,1.384930968,-0.404777437,1.891239643,-0.001169001,-0.241041377,-0.113532797,0.963850617
1403636682163555584,1.379113913,-0.403896034,1.884843111,-0.001580092,-0.241769388,-0.112474672,0.963791728
1403636682213555456,1.373615265,-0.403668880,1.878289461,-0.004711281,-0.242474422,-0.112215720,0.963634551
1403636682263555584,1.367723227,-0.403295517,1.872309446,-0.009263476,-0.243007183,-0.111050621,0.963602364
1403636682313555456,1.361379147,-0.401257724,1.865729451,-0.014689814,-0.242274135,-0.112171926,0.963589609
1403636682363555584,1.355958700,-0.402154922,1.860295534,-0.021756539,-0.242122009,-0.112628363,0.963440955
1403636682413555456,1.350259423,-0.399604440,1.854887009,-0.024660284,-0.241763905,-0.112299740,0.963499308
1403636682463555584,1.344511747,-0.398133188,1.849504709,-0.022864755,-0.241400391,-0.111750424,0.963698566
1403636682513555456,1.338633657,-0.395563751,1.843426228,-0.017840760,-0.240153566,-0.112396635,0.964040935
1403636682563555584,1.332678080,-0.393516243,1.838284016,-0.013083495,-0.238996252,-0.113289952,0.964300275
1403636682613555456,1.327428102,-0.391484797,1.834207773,-0.008655259,-0.238769785,-0.113993689,0.964323342
1403636682663555584,1.321992874,-0.388245493,1.828772306,-0.004328445,-0.237562999,-0.114118189,0.964635730
1403636682713555456,1.314087272,-0.386334956,1.822174549,-0.002616797,-0.236779079,-0.112548336,0.965018988
1403636682763555584,1.309530497,-0.385849267,1.818575144,-0.001423367,-0.236967355,-0.110054351,0.965262890
1403636682813555456,1.304492593,-0.383956641,1.812911749,0.000881023,-0.236373305,-0.108787656,0.965552747
1403636682863555584,1.298740149,-0.382157803,1.806762934,0.002913361,-0.235039786,-0.109955542,0.965741992
1403636682913555456,1.292917371,-0.381428391,1.800523520,0.003688840,-0.232917160,-0.112645566,0.965943575
1403636682963555584,1.287192464,-0.380282164,1.794822454,0.004382486,-0.231656462,-0.114915952,0.965976417
1403636683013555456,1.281089664,-0.379095376,1.788392544,0.004675013,-0.230062008,-0.117845796,0.966003120
1403636683063555584,1.276447058,-0.378231585,1.782172918,0.006045850,-0.230290458,-0.117946528,0.965928793
1403636683113555456,1.269446254,-0.376199633,1.774286509,0.005109619,-0.229949966,-0.117441557,0.966076791
1403636683163555584,1.265594721,-0.375792384,1.768151522,0.003631484,-0.231365234,-0.115933418,0.965927720
1403636683213555456,1.260154366,-0.372967780,1.762009859,0.001758777,-0.232814580,-0.114182927,0.965793192
1403636683263555584,1.254541159,-0.370241165,1.755270123,0.000870798,-0.233625025,-0.112955868,0.965743005
1403636683313555456,1.248970270,-0.367989600,1.748108268,-0.000306744,-0.235205784,-0.111963987,0.965475082
1403636683363555584,1.243624210,-0.365116268,1.742197275,-0.001149138,-0.236470103,-0.110968091,0.965280592
1403636683413555456,1.237243891,-0.361890823,1.735302448,-0.001750897,-0.237278208,-0.110726893,0.965109110
1403636683463555584,1.230435729,-0.358530164,1.729250073,-0.002672366,-0.238450229,-0.109698005,0.964935601
1403636683513555456,1.227152944,-0.355287015,1.722746849,-0.002831518,-0.239764959,-0.110089839,0.964564681
1403636683563555584,1.221226096,-0.351531714,1.716625214,-0.003150419,-0.240528882,-0.109743804,0.964412868
1403636683613555456,1.216184258,-0.347678959,1.710383177,-0.004748196,-0.241004348,-0.110403441,0.964212298
1403636683663555584,1.210585594,-0.343968958,1.704082727,-0.007269390,-0.241679251,-0.110464081,0.964020729
1403636683713555456,1.205134034,-0.339198679,1.697624445,-0.009952242,-0.242087945,-0.110591352,0.963879645
1403636683763555584,1.200407267,-0.335409880,1.690843582,-0.012914251,-0.243170068,-0.109803647,0.963662148
1403636683813555456,1.195722699,-0.332572281,1.684227109,-0.016312234,-0.243656218,-0.111190982,0.963328660
1403636683863555584,1.190995932,-0.328619152,1.677677989,-0.018936118,-0.245319352,-0.109083377,0.963099480
1403636683913555456,1.183943987,-0.324683458,1.670548439,-0.018734429,-0.244605079,-0.111216061,0.963041186
1403636683963555584,1.179074287,-0.323098093,1.663963079,-0.018861111,-0.245889917,-0.110735163,0.962766886
1403636684013555456,1.173948288,-0.321296632,1.657502532,-0.017130882,-0.246936932,-0.109908514,0.962625980
1403636684063555584,1.168291688,-0.319362968,1.650535583,-0.014745280,-0.247861013,-0.109868899,0.962432504
1403636684113555456,1.163195491,-0.317783505,1.644236803,-0.012927005,-0.248927936,-0.109897047,0.962180018
1403636684163555584,1.157533526,-0.317297220,1.637202978,-0.012065530,-0.249895126,-0.109894902,0.961940765
1403636684213555456,1.154216051,-0.316343963,1.629742384,-0.010422490,-0.251424491,-0.109419808,0.961615503
1403636684263555584,1.150690556,-0.318706363,1.623309135,-0.009841131,-0.253319174,-0.109195314,0.961149812
1403636684313555456,1.141640902,-0.317467809,1.612713099,-0.007633215,-0.252411336,-0.109411389,0.961384118
1403636684363555584,1.137084603,-0.316775292,1.606706381,-0.005564980,-0.253634721,-0.109213792,0.961098731
1403636684413555456,1.131962538,-0.315838665,1.599182248,-0.004264377,-0.254085034,-0.109279133,0.960979044
